NUM@ARIST@SONG@YEAR@DECADE
54.0@@Crank That (Soulja Boy)@2008.0@2000.0
31.0@@Overnight Celebrity@2004.0@2000.0
4.0@@Crazy in Love@2003.0@2000.0
69.0@@White Silver Sands@1957.0@1950.0
97.0@@U Already Know@2005.0@2000.0
85.0@@Lotta Lovin'@1957.0@1950.0
7.0@@Singing The Blues@1957.0@1950.0
19.0@@SOS@2006.0@2000.0
24.0@@Diana@1957.0@1950.0
60.0@@I'm Still in Love with You@2004.0@2000.0
35.0@@Absolutely (Story Of A Girl)@2000.0@2000.0
13.0@@Viva La Vida@2008.0@2000.0
35.0@@Paper Planes@2008.0@2000.0
14.0@@21 Questions@2003.0@2000.0
76.0@@Tall Paul@1959.0@1950.0
90.0@@Flashing Lights@2008.0@2000.0
56.0@@Can't Fight the Moonlight@2002.0@2000.0
57.0@@Battlefield@2009.0@2000.0
41.0@@The Way You Love Me@2000.0@2000.0
99.0@@Real Good Man@2003.0@2000.0
74.0@@Your Body@2005.0@2000.0
33.0@@No Letting Go@2003.0@2000.0
18.0@@Mr. Sandman@1955.0@1950.0
22.0@@Touch My Body@2008.0@2000.0
70.0@@Lolli Lolli (Pop That Body)@2008.0@2000.0
27.0@@Rags To Riches@1954.0@1950.0
77.0@@Call me When You're Sober@2006.0@2000.0
30.0@@Cry me a River@2003.0@2000.0
20.0@@I Write Sins not Tragedies@2006.0@1950.0
3.0@@The Yellow Rose Of Texas@1955.0@2000.0
65.0@@I Got Stung@1958.0@2000.0
22.0@@What Would You Do?@2001.0@2000.0
24.0@@Changing Partners@1954.0@1950.0
61.0@@Never Had A Dream Come True@2001.0@2000.0
1.0@@Yeah!@2004.0@2000.0
67.0@@Why Do Fools Fall in Love@1956.0@1950.0
65.0@@Let It Rock@2008.0@2000.0
26.0@@What Hurts the Most@2006.0@2000.0
90.0@@Billy@1958.0@1950.0
78.0@@Outta Control (Remix)@2005.0@2000.0
55.0@@So What@2006.0@2000.0
60.0@@La Tortura@2005.0@1950.0
21.0@@Dirt Off Your Shoulder@2004.0@2000.0
16.0@@U Don't have to Call@2002.0@2000.0
45.0@@Walk Away@2006.0@2000.0
17.0@@Someday@2004.0@2000.0
77.0@@From The Bottom Of My Broken Heart@2000.0@2000.0
48.0@@Halfcrazy@2002.0@2000.0
36.0@@Magic Touch@1956.0@1950.0
100.0@@She Got It@2008.0@2000.0
58.0@@More than a Woman@2002.0@2000.0
24.0@@So What@2008.0@2000.0
82.0@@On The Hotline@2007.0@2000.0
32.0@@Shake It@2008.0@2000.0
50.0@@Rock Island Line@1956.0@2000.0
56.0@@Lonely Teardrops@1959.0@1950.0
70.0@@Goin' Crazy@2005.0@2000.0
90.0@@Uh Huh@2002.0@2000.0
3.0@@Personality@1959.0@1950.0
79.0@@U Don't Know Me@2005.0@2000.0
27.0@@The Way You Love Me@2001.0@2000.0
33.0@@Obsession (No Es Amor)@2005.0@2000.0
37.0@@Heaven@2004.0@2000.0
13.0@@Stagger Lee@1959.0@2000.0
40.0@@Sugar, we're Goin' Down@2005.0@2000.0
86.0@@Lose My Breath@2005.0@2000.0
48.0@@Dirty Little Secret@2006.0@2000.0
34.0@@Frontin'@2003.0@2000.0
5.0@@When I'm Gone@2003.0@2000.0
76.0@@I Like Your Kind of Love@1957.0@1950.0
50.0@@Blue Monday@1957.0@2000.0
18.0@@I'm with You@2003.0@2000.0
8.0@@Young Love@1957.0@1950.0
33.0@@Dance, Dance@2006.0@2000.0
22.0@@Lonely No More@2005.0@2000.0
30.0@@Tattoo@2008.0@2000.0
12.0@@I Get Ideas@1951.0@2000.0
42.0@@Mad@2009.0@2000.0
6.0@@Don't Forbid Me@1957.0@1950.0
63.0@@I Cried A Tear@1959.0@1950.0
58.0@@Take A Picture@2000.0@2000.0
73.0@@Intuition@2003.0@2000.0
82.0@@It's Too Soon to Know@1958.0@1950.0
76.0@@Livin' it Up@2002.0@2000.0
41.0@@Our Song@2008.0@2000.0
87.0@@3@2009.0@2000.0
80.0@@Jenny Jenny@1957.0@1950.0
78.0@@You Are My Destiny@1958.0@1950.0
68.0@@Shake Ya Ass@2000.0@2000.0
80.0@@Glendora@1956.0@2000.0
75.0@@Beautiful Day@2001.0@2000.0
58.0@@The End@1958.0@1950.0
64.0@@Rock-a-Bye Your Baby with a Dixie Melody@1957.0@1950.0
14.0@@Party Like A Rockstar@2007.0@2000.0
97.0@@Freight Train@1957.0@1950.0
88.0@@Anything@2002.0@2000.0
65.0@@Chain Hang Low@2006.0@2000.0
17.0@@Don't Stop the Music@2008.0@2000.0
11.0@@Don't Matter@2007.0@2000.0
13.0@@Ain't it Funny@2002.0@2000.0
79.0@@Breaking the Habit@2004.0@2000.0
61.0@@Ivory Tower@1956.0@1950.0
14.0@@Me & U@2006.0@2000.0
70.0@@She Hates Me@2003.0@2000.0
73.0@@On the Way Down@2004.0@1950.0
26.0@@I Try@2000.0@2000.0
39.0@@Holiday@2005.0@2000.0
25.0@@Just A Dream@1958.0@1950.0
4.0@@Since U Been Gone@2005.0@2000.0
94.0@@Happy People@2004.0@2000.0
66.0@@There You'll Be@2001.0@2000.0
89.0@@Sing for the Moment@2003.0@2000.0
21.0@@Without Me@2002.0@2000.0
74.0@@My Baby@2001.0@2000.0
27.0@@One Last Breath@2002.0@2000.0
